일자,평균기압(hPa),평균 상대습도(%),평균 기온(°C),평균 수온(°C),평균 유의 파고(m),갈치(상) 어획량,갈치(중) 어획량,갈치(하) 어획량,고등어(상) 어획량,고등어(중) 어획량,고등어(하) 어획량,갈고등어 어획량,갑오징어 어획량,오징어A 어획량,갈치(상) 단가,갈치(중) 단가,갈치(하) 단가,고등어(상) 단가,고등어(중) 단가,고등어(하) 단가,갈고등어 단가,갑오징어 단가,오징어A 단가
2024-04-16,1011.6,90.0,15.2,16.3,0.9,792.0,0.0,0.0,162.0,702.0,6084.0,8892.0,414.0,0.0,6027.0,0.0,0.0,4938.0,3476.0,1718.0,1433.0,13056.0,0.0
2024-04-17,1011.3,77.0,15.7,16.3,0.4,0.0,0.0,0.0,0.0,0.0,36.0,1836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4306.0,1298.0,0.0,0.0
2024-04-18,1010.2,81.0,15.6,16.6,0.4,0.0,0.0,0.0,954.0,3762.0,17640.0,137934.0,0.0,0.0,0.0,0.0,0.0,12720.0,7206.0,5848.0,1773.0,0.0,0.0
2024-04-20,1010.5,96.0,15.1,16.5,0.7,0.0,0.0,0.0,666.0,2880.0,43020.0,220914.0,0.0,0.0,0.0,0.0,0.0,6059.0,3948.0,1851.0,1359.0,0.0,0.0
2024-04-22,1013.0,82.0,14.9,15.5,1.9,2214.0,0.0,756.0,1332.0,6192.0,67500.0,214188.0,288.0,0.0,5100.0,0.0,2455.0,8030.0,4890.0,2284.0,1464.0,16979.0,0.0
2024-04-23,1010.8,80.0,14.3,16.2,2.5,18.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,11111.0,0.0,0.0,0.0,0.0,0.0,0.0,12701.0,0.0
2024-04-24,1008.1,82.0,15.0,16.3,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-25,1010.5,78.0,15.4,16.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-26,1010.6,92.0,15.6,16.3,0.4,36.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8333.0,3444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-27,1010.9,91.0,16.1,16.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6667.0,0.0
2024-04-29,1008.1,89.0,15.0,16.6,1.9,0.0,0.0,18.0,0.0,0.0,0.0,0.0,396.0,0.0,0.0,0.0,1111.0,0.0,0.0,0.0,0.0,14740.0,0.0
2024-04-30,1006.9,91.0,15.4,16.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15661.0,0.0
2024-05-01,1012.0,72.0,14.5,16.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11471.0,0.0
2024-05-02,1018.6,68.0,14.6,16.6,1.2,594.0,0.0,162.0,0.0,0.0,0.0,0.0,180.0,0.0,9773.0,0.0,2222.0,0.0,0.0,0.0,0.0,12222.0,0.0
2024-05-03,1018.7,77.0,15.9,17.6,0.6,72.0,72.0,0.0,0.0,0.0,0.0,0.0,1296.0,0.0,13153.0,4167.0,0.0,0.0,0.0,0.0,0.0,16021.0,0.0
2024-05-04,1017.8,87.0,17.4,18.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-06,1008.7,92.0,16.0,16.0,1.9,0.0,0.0,0.0,0.0,18.0,144.0,2322.0,414.0,0.0,0.0,0.0,0.0,0.0,9444.0,8333.0,2877.0,17198.0,0.0
2024-05-09,1018.9,78.0,15.1,16.7,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-10,1019.4,84.0,16.2,16.7,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-11,1015.3,92.0,17.7,16.6,0.8,720.0,522.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,6111.0,4889.0,0.0,0.0,0.0,0.0,0.0,17778.0,0.0
2024-05-14,1016.0,80.0,17.1,18.1,0.4,0.0,1242.0,0.0,216.0,684.0,7614.0,7506.0,0.0,0.0,0.0,3333.0,0.0,22222.0,11959.0,7248.0,3758.0,0.0,0.0
2024-05-15,1010.5,80.0,16.7,17.5,0.7,0.0,0.0,1152.0,900.0,2754.0,24678.0,10584.0,0.0,0.0,0.0,0.0,1476.0,11378.0,8325.0,4371.0,2868.0,0.0,0.0
2024-05-17,1016.2,82.0,16.9,17.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-18,1017.6,93.0,17.4,17.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-19,1014.6,87.0,18.1,18.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-21,1019.6,83.0,16.6,17.9,1.5,72.0,0.0,0.0,1152.0,2142.0,50526.0,79290.0,0.0,0.0,6111.0,0.0,0.0,10026.0,6446.0,3477.0,1845.0,0.0,0.0
2024-05-22,1016.3,88.0,17.1,18.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-23,1010.2,91.0,18.2,18.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-24,1012.6,87.0,17.9,18.2,1.0,18.0,0.0,0.0,1098.0,1944.0,20124.0,26910.0,0.0,0.0,7500.0,0.0,0.0,9745.0,7241.0,4154.0,2312.0,0.0,0.0
2024-05-25,1016.9,79.0,17.5,18.3,1.3,0.0,0.0,0.0,414.0,1656.0,26712.0,32904.0,0.0,0.0,0.0,0.0,0.0,8362.0,6651.0,3707.0,2156.0,0.0,0.0
2024-05-27,1002.7,82.0,19.0,18.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-28,1005.0,73.0,18.2,18.5,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-29,1013.4,81.0,18.0,19.0,0.8,0.0,0.0,0.0,18.0,54.0,846.0,8838.0,0.0,0.0,0.0,0.0,0.0,7222.0,11111.0,7181.0,2200.0,0.0,0.0
2024-05-31,1009.5,83.0,18.5,18.8,0.5,0.0,864.0,1278.0,180.0,324.0,1764.0,9180.0,252.0,0.0,0.0,3222.0,4229.0,9694.0,8019.0,4867.0,2182.0,13036.0,0.0
2024-06-01,1009.7,84.0,19.2,19.2,0.5,0.0,0.0,0.0,0.0,72.0,2214.0,7308.0,0.0,0.0,0.0,0.0,0.0,0.0,11111.0,4784.0,1855.0,0.0,0.0
2024-06-03,1011.9,78.0,18.4,19.9,0.7,0.0,0.0,0.0,0.0,144.0,1890.0,5472.0,0.0,666.0,0.0,0.0,0.0,0.0,11667.0,6619.0,3002.0,0.0,2266.0
2024-06-04,1016.3,74.0,18.4,19.9,1.0,0.0,0.0,0.0,126.0,450.0,8622.0,20970.0,0.0,0.0,0.0,0.0,0.0,13095.0,9722.0,4559.0,2849.0,0.0,0.0
2024-06-05,1019.1,80.0,18.9,20.2,0.8,36.0,0.0,0.0,72.0,360.0,3564.0,13482.0,0.0,0.0,11944.0,0.0,0.0,12917.0,10611.0,6027.0,3633.0,0.0,0.0
2024-06-06,1017.5,87.0,19.5,20.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11111.0,0.0
2024-06-07,1014.9,85.0,20.2,20.6,0.4,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-08,1010.8,92.0,19.2,20.3,0.4,0.0,0.0,0.0,108.0,234.0,1332.0,9396.0,0.0,0.0,0.0,0.0,0.0,18704.0,17650.0,5306.0,3805.0,0.0,0.0
2024-06-10,1008.6,95.0,19.5,20.2,0.4,972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,12449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3111.0
2024-06-11,1007.8,91.0,20.0,20.2,0.5,3132.0,234.0,7272.0,0.0,630.0,15804.0,18864.0,54.0,0.0,6866.0,4658.0,2275.0,0.0,10159.0,3697.0,2295.0,10833.0,0.0
2024-06-12,1005.6,91.0,20.3,20.2,0.3,0.0,1260.0,234.0,216.0,594.0,18630.0,18288.0,0.0,0.0,0.0,2889.0,2778.0,7083.0,6884.0,2215.0,1881.0,0.0,0.0
2024-06-13,1004.7,92.0,21.4,21.5,0.4,2232.0,3204.0,5544.0,1206.0,13680.0,90936.0,9234.0,72.0,9450.0,8229.0,4307.0,2425.0,4420.0,2071.0,1225.0,1274.0,9806.0,2667.0
2024-06-14,1006.2,88.0,22.1,22.6,0.6,0.0,126.0,18.0,630.0,2898.0,75330.0,53928.0,0.0,18.0,0.0,4167.0,2500.0,3690.0,3006.0,1393.0,1298.0,0.0,1944.0
2024-06-17,1008.1,89.0,21.7,22.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-18,1006.1,81.0,22.1,22.4,0.4,180.0,396.0,18.0,0.0,270.0,6768.0,6786.0,0.0,18.0,7389.0,3677.0,2222.0,0.0,7778.0,3196.0,1465.0,0.0,5000.0
2024-06-19,1009.2,92.0,22.3,22.8,0.6,0.0,2016.0,0.0,342.0,864.0,23436.0,199738.0,0.0,18.0,0.0,3615.0,0.0,8333.0,5264.0,1592.0,1109.0,0.0,3333.0
2024-06-20,1006.0,95.0,21.4,22.5,0.6,126.0,324.0,18.0,234.0,378.0,11700.0,18990.0,0.0,18.0,7460.0,3494.0,1667.0,14145.0,9153.0,2849.0,1185.0,0.0,3889.0
2024-06-21,1004.1,89.0,22.5,22.8,0.8,216.0,882.0,0.0,144.0,270.0,12510.0,25650.0,0.0,0.0,8704.0,4096.0,0.0,17778.0,12259.0,3458.0,1299.0,0.0,0.0
2024-06-22,1000.5,98.0,22.1,22.0,1.1,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1350.0,0.0,3667.0,0.0,0.0,0.0,0.0,0.0,0.0,2556.0
2024-06-25,1010.9,88.0,20.3,19.9,0.9,0.0,0.0,0.0,0.0,72.0,1908.0,19044.0,0.0,0.0,0.0,0.0,0.0,0.0,15972.0,4759.0,1730.0,0.0,0.0
2024-06-26,1015.5,83.0,20.9,21.5,0.7,2736.0,954.0,54.0,162.0,558.0,14616.0,183528.0,0.0,20.0,6017.0,3891.0,1889.0,22222.0,18692.0,5491.0,1690.0,0.0,9000.0
2024-06-27,1012.7,90.0,20.2,21.7,0.5,666.0,882.0,72.0,306.0,810.0,20178.0,129186.0,0.0,0.0,5862.0,3536.0,2222.0,23235.0,15951.0,4200.0,1419.0,0.0,0.0
2024-07-01,1004.6,99.0,19.9,19.9,1.2,288.0,540.0,1260.0,216.0,720.0,9180.0,108954.0,0.0,560.0,6684.0,3341.0,1315.0,10648.0,7289.0,3689.0,1345.0,0.0,3036.0
2024-07-02,1007.8,99.0,21.7,20.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-03,1010.7,99.0,21.7,20.8,1.5,414.0,198.0,198.0,36.0,396.0,7128.0,160056.0,0.0,60.0,6638.0,4389.0,2222.0,13889.0,15846.0,4270.0,1423.0,0.0,5750.0
2024-07-04,1009.5,99.0,21.4,21.3,0.8,0.0,0.0,18.0,126.0,540.0,19278.0,252054.0,0.0,0.0,0.0,0.0,1111.0,22262.0,19519.0,3912.0,1404.0,0.0,0.0
2024-07-05,1006.4,99.0,21.5,21.1,1.0,90.0,2286.0,486.0,1008.0,2700.0,52254.0,327276.0,0.0,200.0,6667.0,4161.0,1348.0,7278.0,5643.0,2600.0,1342.0,0.0,3495.0
2024-07-06,1007.7,98.0,22.5,21.3,0.9,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1142.0,0.0,0.0
2024-07-08,1005.8,99.0,22.3,21.1,1.1,54.0,684.0,126.0,252.0,4122.0,36270.0,102888.0,36.0,396.0,8648.0,4107.0,1429.0,18492.0,6955.0,3580.0,1538.0,3611.0,5230.0
2024-07-09,1006.6,99.0,21.7,20.6,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2111.0,0.0
2024-07-10,1001.9,99.0,21.2,19.4,1.6,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-11,1002.8,98.0,20.5,20.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-12,1003.2,98.0,21.3,21.7,0.7,594.0,5346.0,3132.0,900.0,8802.0,139644.0,448200.0,0.0,260.0,9798.0,4176.0,2042.0,12166.0,5803.0,2175.0,1304.0,0.0,4754.0
2024-07-13,1007.2,96.0,22.0,21.9,0.7,180.0,1872.0,1620.0,450.0,2682.0,52272.0,288018.0,0.0,1280.0,8750.0,3184.0,2275.0,5218.0,3087.0,1269.0,746.0,0.0,4227.0
2024-07-15,1012.6,98.0,21.8,21.3,1.1,378.0,1116.0,1206.0,540.0,9090.0,89208.0,720540.0,0.0,12738.0,7455.0,3796.0,1677.0,3289.0,1524.0,1056.0,898.0,0.0,1872.0
2024-07-16,1013.1,99.0,22.0,21.7,0.8,288.0,684.0,324.0,396.0,3240.0,55116.0,663654.0,0.0,2256.0,4802.0,3284.0,1895.0,8225.0,3350.0,1367.0,787.0,0.0,2272.0
2024-07-17,1011.8,99.0,22.9,22.6,0.5,1242.0,306.0,684.0,360.0,1350.0,38178.0,508422.0,54.0,1008.0,4690.0,3225.0,1737.0,8639.0,3719.0,1941.0,950.0,7333.0,4085.0
2024-07-18,1007.2,99.0,23.5,22.1,0.9,1404.0,414.0,54.0,234.0,1188.0,18270.0,184500.0,0.0,958.0,5192.0,3908.0,2722.0,9667.0,7861.0,3481.0,1258.0,0.0,7399.0
2024-07-19,1007.3,98.0,22.4,21.8,0.9,648.0,1314.0,0.0,0.0,0.0,0.0,0.0,0.0,5688.0,6806.0,3885.0,0.0,0.0,0.0,0.0,0.0,0.0,3352.0
2024-08-28,1006.0,87.0,26.7,27.6,2.3,8622.0,18.0,162.0,72.0,414.0,4428.0,592494.0,18.0,7028.0,8008.0,3333.0,1432.0,9375.0,14420.0,5955.0,1109.0,9444.0,9896.0
2024-08-29,1001.4,86.0,27.4,27.3,2.8,594.0,126.0,54.0,54.0,54.0,792.0,155058.0,90.0,420.0,11734.0,4619.0,2778.0,11111.0,9556.0,5922.0,698.0,7411.0,7643.0
2024-08-30,1002.3,79.0,27.8,27.1,2.2,3042.0,738.0,72.0,0.0,0.0,0.0,108.0,0.0,6380.0,12793.0,3489.0,2778.0,0.0,0.0,0.0,2778.0,0.0,13209.0
2024-09-02,1009.3,79.0,27.4,28.4,0.5,3492.0,828.0,72.0,288.0,10062.0,66618.0,396666.0,0.0,13700.0,11664.0,4222.0,1389.0,10590.0,6124.0,2640.0,1073.0,0.0,13305.0
2024-09-03,1011.7,79.0,26.0,27.8,1.5,612.0,558.0,0.0,486.0,7884.0,102510.0,689112.0,0.0,5474.0,11931.0,3900.0,0.0,13786.0,6469.0,2105.0,1307.0,0.0,8245.0
2024-09-04,1010.2,76.0,26.3,27.6,1.2,72.0,0.0,0.0,432.0,12132.0,104508.0,1054560.0,18.0,1838.0,6736.0,0.0,0.0,17662.0,3877.0,2086.0,1291.0,10278.0,13004.0
2024-09-05,1008.7,76.0,26.9,28.1,0.6,270.0,162.0,90.0,288.0,7992.0,72882.0,861816.0,0.0,330.0,8348.0,4821.0,1833.0,10535.0,5640.0,2174.0,1176.0,0.0,8106.0
2024-09-06,1011.5,86.0,27.4,28.2,0.5,648.0,72.0,36.0,270.0,1458.0,32076.0,641490.0,18.0,25948.0,15563.0,4444.0,2222.0,12585.0,6457.0,2001.0,1362.0,2778.0,13493.0
2024-09-07,1014.0,85.0,27.6,28.6,0.8,144.0,144.0,0.0,1242.0,4446.0,39834.0,969360.0,0.0,10616.0,6354.0,4271.0,0.0,5399.0,6484.0,3693.0,1198.0,0.0,12408.0
2024-09-08,1013.7,88.0,28.0,28.8,0.5,414.0,252.0,144.0,1746.0,15570.0,113076.0,517440.0,0.0,154.0,13237.0,3774.0,1528.0,7429.0,5246.0,2230.0,1170.0,0.0,7597.0
2024-09-09,1013.2,86.0,27.8,28.9,1.0,864.0,144.0,450.0,720.0,4986.0,38988.0,704088.0,0.0,32492.0,8427.0,3750.0,1878.0,8092.0,6346.0,3292.0,1045.0,0.0,13714.0
2024-09-10,1013.7,87.0,28.0,28.7,0.9,540.0,4500.0,684.0,144.0,1764.0,14490.0,802548.0,36.0,17658.0,12343.0,4268.0,1940.0,11424.0,10598.0,4109.0,778.0,10417.0,13115.0
2024-09-11,1016.4,91.0,27.5,28.4,0.5,558.0,198.0,252.0,738.0,1296.0,10944.0,807642.0,0.0,15398.0,8871.0,4348.0,1155.0,17154.0,9669.0,3778.0,645.0,0.0,13993.0
2024-09-12,1015.2,91.0,28.2,29.2,0.7,288.0,414.0,234.0,342.0,2430.0,23220.0,488088.0,0.0,65078.0,9396.0,3816.0,1038.0,12982.0,8329.0,2835.0,834.0,0.0,13726.0
2024-09-13,1009.9,87.0,28.5,29.4,0.6,234.0,144.0,90.0,414.0,5472.0,28476.0,255390.0,18.0,31304.0,7564.0,3472.0,878.0,16860.0,4441.0,2124.0,851.0,8333.0,14384.0
2024-09-14,1006.4,84.0,28.9,29.2,0.5,612.0,54.0,270.0,342.0,1926.0,12888.0,227304.0,54.0,1050.0,9083.0,3426.0,2111.0,18070.0,8670.0,4372.0,855.0,3778.0,5190.0
2024-09-15,1009.1,90.0,28.0,29.4,1.3,216.0,144.0,576.0,954.0,6282.0,35586.0,194094.0,0.0,60.0,13148.0,3715.0,1804.0,8501.0,6391.0,4237.0,1212.0,0.0,4700.0
2024-09-20,1011.7,90.0,28.5,28.6,1.3,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,63880.0,0.0,0.0,0.0,0.0,0.0,0.0,2194.0,0.0,13752.0
2024-09-21,1005.8,92.0,25.6,27.3,2.5,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,8040.0,0.0,0.0,556.0,0.0,0.0,0.0,0.0,0.0,13723.0
2024-09-23,1016.6,72.0,22.7,27.6,2.7,180.0,54.0,1944.0,0.0,0.0,360.0,1080.0,0.0,33380.0,12889.0,3889.0,2060.0,0.0,0.0,1856.0,1909.0,0.0,13937.0
2024-09-24,1015.1,79.0,23.4,27.3,1.7,126.0,90.0,36.0,0.0,0.0,0.0,540.0,0.0,41180.0,17778.0,3333.0,1667.0,0.0,0.0,0.0,2852.0,0.0,12921.0
2024-09-25,1013.9,80.0,25.1,26.7,1.0,36.0,0.0,0.0,0.0,0.0,0.0,288.0,0.0,18620.0,6389.0,0.0,0.0,0.0,0.0,0.0,3028.0,0.0,13123.0
2024-09-26,1012.9,79.0,25.4,26.8,0.6,324.0,54.0,108.0,1260.0,5742.0,48474.0,283446.0,0.0,10520.0,11330.0,4444.0,1481.0,16279.0,9680.0,4930.0,1488.0,0.0,13908.0
2024-09-27,1012.6,84.0,25.1,26.5,0.8,720.0,198.0,216.0,1566.0,7074.0,58176.0,444204.0,0.0,9652.0,12819.0,4278.0,1093.0,12516.0,7469.0,4992.0,1382.0,0.0,13132.0
2024-09-28,1016.5,82.0,24.8,26.4,1.7,1008.0,1098.0,468.0,1620.0,8208.0,66942.0,503577.0,0.0,522.0,9770.0,3047.0,1314.0,10691.0,6879.0,4327.0,1245.0,0.0,2887.0
2024-09-30,1015.4,80.0,23.7,25.9,1.2,1062.0,558.0,360.0,756.0,2988.0,23832.0,325926.0,0.0,13378.0,10904.0,3489.0,1056.0,10608.0,8956.0,4609.0,1459.0,0.0,12994.0
2024-10-01,1010.6,76.0,24.2,26.2,0.6,54.0,0.0,18.0,0.0,0.0,0.0,34296.0,0.0,0.0,6000.0,0.0,1944.0,0.0,0.0,0.0,1167.0,0.0,0.0
2024-10-02,1015.5,52.0,20.4,26.0,1.5,702.0,486.0,1872.0,522.0,12060.0,73872.0,214434.0,18.0,22716.0,10007.0,4640.0,2221.0,13343.0,7383.0,3638.0,1655.0,2611.0,12143.0
2024-10-03,1018.1,79.0,20.2,25.9,3.0,270.0,252.0,1008.0,0.0,18.0,342.0,16632.0,0.0,2900.0,13944.0,4921.0,2293.0,0.0,6944.0,5190.0,1991.0,0.0,11734.0
2024-10-04,1022.6,69.0,20.8,25.7,2.2,198.0,72.0,270.0,0.0,0.0,0.0,0.0,0.0,5658.0,7717.0,3333.0,2230.0,0.0,0.0,0.0,0.0,0.0,13101.0
2024-10-05,1021.4,71.0,21.9,25.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-07,1016.4,80.0,19.1,24.3,0.7,558.0,846.0,198.0,468.0,2862.0,50058.0,525402.0,0.0,30062.0,13416.0,3435.0,1667.0,17073.0,10302.0,5197.0,1705.0,0.0,12655.0
2024-10-08,1015.3,75.0,21.1,24.9,1.0,522.0,342.0,990.0,720.0,7668.0,86238.0,629490.0,0.0,15062.0,10596.0,4401.0,2486.0,10354.0,7465.0,3681.0,1551.0,0.0,11895.0
2024-10-10,1014.6,68.0,21.0,24.2,1.1,3294.0,1818.0,2340.0,2178.0,13644.0,97758.0,412650.0,18.0,21080.0,12909.0,3438.0,2597.0,9685.0,7405.0,4849.0,2061.0,8333.0,12693.0
2024-10-11,1017.9,69.0,21.6,24.3,0.6,2538.0,972.0,108.0,1548.0,5508.0,55872.0,410838.0,18.0,9974.0,14262.0,3845.0,2037.0,7147.0,5770.0,3461.0,1569.0,4000.0,11505.0
2024-10-12,1022.3,68.0,21.9,24.5,0.6,2862.0,108.0,756.0,1980.0,10962.0,103194.0,683640.0,54.0,3480.0,5912.0,3815.0,2460.0,7443.0,6853.0,4733.0,1582.0,5556.0,11952.0
2024-10-13,1022.4,72.0,22.6,24.7,1.1,486.0,54.0,36.0,2646.0,11448.0,80064.0,603306.0,0.0,60.0,8757.0,3704.0,2000.0,8457.0,6723.0,5085.0,1470.0,0.0,4767.0
2024-10-14,1019.0,78.0,23.0,24.3,0.9,792.0,1314.0,126.0,1044.0,23436.0,127638.0,336942.0,36.0,14260.0,7648.0,3923.0,1643.0,8207.0,5884.0,3174.0,1471.0,4167.0,12640.0
2024-10-15,1017.2,92.0,23.0,24.0,1.0,3924.0,3960.0,450.0,2952.0,16038.0,105012.0,461754.0,0.0,18090.0,10644.0,3480.0,2064.0,8268.0,6082.0,3514.0,1395.0,0.0,13062.0
2024-10-17,1021.2,77.0,22.9,24.7,1.5,576.0,270.0,756.0,1080.0,5598.0,57960.0,605142.0,18.0,1064.0,11757.0,3893.0,2819.0,6437.0,5376.0,3026.0,1779.0,5556.0,5351.0
2024-10-18,1014.9,89.0,24.0,24.2,1.2,630.0,522.0,3024.0,180.0,342.0,2232.0,37638.0,0.0,11676.0,8910.0,4615.0,2374.0,8944.0,5980.0,4503.0,1910.0,0.0,12713.0
2024-10-19,1016.4,87.0,21.3,24.0,2.0,594.0,684.0,1404.0,0.0,0.0,0.0,396.0,0.0,1000.0,7593.0,3904.0,2226.0,0.0,0.0,0.0,2154.0,0.0,12410.0
2024-10-21,1022.6,77.0,21.0,23.4,1.7,1926.0,2610.0,0.0,0.0,0.0,0.0,18.0,54.0,2160.0,9334.0,3481.0,0.0,0.0,0.0,0.0,2222.0,6593.0,12681.0
2024-10-22,1014.1,93.0,21.6,23.9,1.3,198.0,702.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,8667.0,3296.0,0.0,0.0,0.0,0.0,0.0,0.0,10286.0
2024-10-23,1015.1,64.0,19.3,23.9,1.1,990.0,1458.0,1836.0,0.0,0.0,0.0,2520.0,0.0,20.0,12490.0,3044.0,928.0,0.0,0.0,0.0,3248.0,0.0,11500.0
2024-10-25,1023.1,74.0,20.8,23.6,1.7,432.0,648.0,72.0,0.0,198.0,936.0,36468.0,18.0,2456.0,10266.0,4059.0,708.0,0.0,26667.0,8948.0,1735.0,13889.0,14282.0
2024-10-26,1020.2,71.0,20.9,23.1,1.6,3582.0,0.0,1782.0,0.0,0.0,0.0,0.0,0.0,72.0,11746.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,9306.0
2024-10-27,1014.2,76.0,18.5,22.5,0.9,18.0,18.0,0.0,54.0,2034.0,11646.0,63804.0,0.0,0.0,8611.0,3889.0,0.0,22778.0,10079.0,6381.0,1831.0,0.0,0.0
2024-10-28,1013.7,73.0,18.7,21.9,1.4,1890.0,2106.0,0.0,954.0,5328.0,39042.0,744966.0,36.0,582.0,9418.0,4133.0,0.0,15671.0,9045.0,5690.0,1370.0,6667.0,6656.0
2024-10-29,1017.2,72.0,19.3,22.3,1.9,3762.0,3150.0,18.0,522.0,5382.0,23922.0,1014150.0,72.0,1492.0,7665.0,3505.0,1556.0,9027.0,7428.0,5187.0,1293.0,7500.0,12801.0
2024-10-31,1022.0,68.0,20.4,22.1,1.3,5994.0,720.0,54.0,648.0,2214.0,15318.0,1416132.0,90.0,60.0,5831.0,3306.0,2037.0,11566.0,8783.0,5173.0,1330.0,7778.0,9417.0
2024-11-01,1018.3,86.0,17.7,22.4,1.1,6120.0,1206.0,36.0,144.0,594.0,2250.0,1359876.0,72.0,252.0,6698.0,3343.0,1667.0,11722.0,8460.0,6842.0,1262.0,5833.0,3361.0
2024-11-02,1015.1,80.0,20.0,23.6,2.4,0.0,18.0,0.0,18.0,180.0,990.0,706650.0,0.0,18.0,0.0,3333.0,0.0,7222.0,10056.0,6702.0,1202.0,0.0,5278.0
2024-11-04,1019.8,73.0,19.3,21.9,0.6,2538.0,5076.0,0.0,0.0,90.0,306.0,292368.0,90.0,840.0,8879.0,3371.0,0.0,0.0,21556.0,9869.0,1247.0,8733.0,14679.0
2024-11-05,1018.4,61.0,16.7,22.0,1.0,1746.0,3258.0,972.0,3060.0,15444.0,68022.0,380700.0,0.0,40.0,9676.0,4031.0,2721.0,14168.0,8908.0,6407.0,1895.0,0.0,10250.0
